text,cat,topic,cluster,level
according research international council clean transportation actual nitrogen oxide emission car seven time higher mg per kilometre standard car time recommended limit one third nitrogen oxide pollution come road transport – mostly diesel – city concentration high according european environment agency data,ele,EU Pollution,1.0,0
campaigner say car maker tried delay reform car test car maker agree – say need five year introduce change technical economic reason “real driving emission totally new regulation force significant changes” said cara mclaughlin spokesperson european automobile manufacturer association acea “but acea fully accepts regulation apply new type car september ”,ele,EU Pollution,1.0,0
eu representative finally agreed regulation nitrogen oxide limit – stricter road trial monitoring exhaust fume – acea sent european commission draft regulation acea’s draft regulation covered fewer pollutant wanted introduce regulation included shorter test distance metre metre raised minimum temperature c c wanted use country road test,ele,EU Pollution,1.0,0
commission rejected acea’s draft regulation new regulation probably introduced september first realworld car emission test begin country around world watch introduction eu’s new emission test carefully,ele,EU Pollution,1.0,0
joseph roche shortlist astronaut mar one private mission plan send human live mar shortlist sceptical mar one,ele,Mars,1.0,0
selection process roche say “reach standard traditional astronaut selection processes” also say dutch,ele,Mars,1.0,0
mar one team naive believe succeed alone billion mission say accept probably happen,ele,Mars,1.0,0
group plan send lander satellite mar followed rover cargo mission starting human start arriving send crew four people every two year astronaut return earth,ele,Mars,1.0,0
gerard ’t hooft dutch nobel laureate physic supporter project say believe mar one plan realistic said “it take longer expensive asked involved told ‘you put zero everything’”,ele,Mars,1.0,0
roche also said people applied astronaut mar one said,ele,Mars,1.0,0
talked selection process detail “i met anyone mar one first said would regional interview would travel would interview test u several day sounded like proper astronaut selection process,ele,Mars,1.0,0
“but changed proper regional interview several day tenminute skype call”,ele,Mars,1.0,0
roche say want give interview doesn’t want sound negative space travel,ele,Mars,1.0,0
said involved public debate future mission one interesting enjoyable thing connection mar one said “if oneway mission mar ever became possible would always volunteer astrophysicist difficult decision make” think oneway mission lifetime,ele,Mars,1.0,0
emmanuel limal wanted find love online dating site tired meeting woman said weren’t ready start family yearold actor france lived copenhagen year looking love wanted start family,ele,Denmark,1.0,0
tried find someone online without success “everyone said really active always travelling long list hobby didn’t talk children” limal said “on site option click saying i’d like kid someday read person’s profile thought never time someone’s going gym eight time week travelling every month putting family first”,ele,Denmark,1.0,0
